Date,Open,High,Low,Close,Volume,Change,Indi,Foreign,Organ,KOSDAQ_Close,KOSDAQ_Change,USD_KRW_Close,USD_KRW_Change,ATRr_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,STOCHk_14_3_3,STOCHd_14_3_3,OBV,ADX_14,DMP_14,DMN_14
2023-06-21,95300,95400,90300,92500,586196,-0.03242677824267781,0.0,0.0,0.0,875.7,-0.0121,1288.3800048828125,0.0006523803492155533,3936.1624943903644,93633.09103501639,102690.0,111746.90896498361,17.63932021615271,-0.06255395960129544,32.9149824240829,-2601.5288613409793,-1182.2554767463685,-1419.273384594611,3.4108527131782806,3.3090478133317744,115978736.0,18.427577868326534,17.199503745041508,33.91319430949744
2023-06-22,92100,99800,91900,97000,708490,0.048648648648648596,0.0,0.0,0.0,876.38,0.0008,1298.2099609375,0.007629702430519858,4219.293744791053,92972.16013209267,102305.0,111637.83986790733,18.24512950082074,0.21578854480069837,41.867561078835834,-2630.2291761256784,-968.7646332248542,-1661.4645429008242,13.798449612403084,6.3212294301645535,116687226.0,18.08205246229878,22.348028234302127,29.37766485074138
2023-06-23,96700,96700,93700,95000,247918,-0.020618556701030966,0.0,0.0,0.0,874.84,-0.0018,1298.2099609375,0.007629702430519858,4153.629905877407,92057.10194917249,101910.0,111762.89805082751,19.336469533563953,0.14934174877514075,39.353868283583665,-2782.2852156165172,-896.6565381725543,-1885.628677443963,21.08527131782944,12.764857881136942,116439308.0,17.761207442415866,21.07980029109579,27.710512157034202
2023-06-26,94300,94500,92400,93000,153886,-0.021052631578947323,0.0,0.0,0.0,879.5,0.0053,1302.6600341796875,-0.0038312491662725323,4042.6563411718776,90840.25071252868,101410.0,111979.74928747132,20.84557595399136,0.10216653341207176,36.963874826238424,-3029.2546458088764,-914.9007746919306,-2114.353871116946,21.860465116279055,18.914728682170537,116285422.0,17.75351865877399,20.111422144729328,28.73446174966609
2023-06-27,93000,97300,92900,94200,308996,0.012903225806451646,0.0,0.0,0.0,874.14,-0.0060999999999999995,1296.5999755859375,-0.0046520645715258935,4068.1808882310293,90018.58172387785,101045.0,112071.41827612215,21.824767729471315,0.18960909025086878,39.34410118718787,-3092.501297431867,-782.5179410519368,-2309.9833563799302,17.576154602030776,20.1739636787131,116594418.0,16.91989108832421,23.473924378962668,26.514592210006505
2023-06-28,95000,95100,92500,92800,152361,-0.014861995753715496,0.0,0.0,0.0,866.97,-0.008199999999999999,1309.010009765625,0.00957121272046857,3963.310824785956,89025.99367533553,100410.0,111794.00632466447,22.675044964972553,0.1657591456396044,37.5620917736737,-3218.492249017596,-726.8071141101327,-2491.685134907463,14.47693758672167,17.97118576834384,116442057.0,16.24579493876857,22.37397454114351,25.99305963597335
2023-06-29,92800,93300,91100,91100,188070,-0.018318965517241326,0.0,0.0,0.0,861.79,-0.006,1323.0699462890625,0.010740893055473988,3837.360051586959,87817.74498264029,99770.0,111722.25501735971,23.959617154174026,0.13730693549428516,35.461722019526626,-3416.1376697868254,-739.5620279034897,-2676.5756418833357,11.67258364849618,14.575225279082886,116253987.0,15.971356375079381,21.457743007544572,27.53458200119215
2023-06-30,90900,92700,90200,91700,137013,0.00658616904500553,0.0,0.0,0.0,868.24,0.0075,1323.0699462890625,0.010740893055473988,3741.834333616462,86881.48092919489,99145.0,111408.51907080511,24.738552767774692,0.19645743782778533,36.804848034965566,-3484.1944789959234,-646.09506969007,-2838.0994093058534,9.84280153702393,11.997440924080601,116391000.0,15.938744685997422,20.433715891124244,27.93857684722809
2023-07-03,92200,95400,92200,94600,191716,0.031624863685932425,0.0,0.0,0.0,889.29,0.0242,1306.0999755859375,-0.006994657417054295,3738.846166929572,86506.97048156624,98635.0,110763.02951843376,24.59173623649568,0.3336498112134753,42.98141628174356,-3266.4703895842977,-342.696784222755,-2923.7736053615426,18.86841006011989,13.46126508188001,116582716.0,15.05913984156703,24.147528780441426,25.963698393146167
2023-07-04,94800,95900,92700,95000,177294,0.0042283298097252064,0.0,0.0,0.0,890.0,0.0008,1295.5,-0.00811574594906661,3700.357155006031,86478.66558841654,98020.0,109561.33441158346,23.54893779143739,0.3691659087111722,43.79737235513385,-3026.7552723576955,-82.38533359692201,-2944.3699387607735,32.724812724812715,20.478674773985517,116760010.0,14.09347498043957,23.62109133216667,24.3599181675832
2023-07-05,94600,95800,93000,95500,170432,0.0052631578947368585,0.0,0.0,0.0,891.18,0.0013,1302.969970703125,0.005766090855364725,3636.0459296484573,87326.6382401124,97245.0,107163.3617598876,20.398707923055376,0.4120318434513436,44.859593670662925,-2764.565305614844,143.84370651674362,-2908.4090121315876,46.29642629642628,32.62988302711963,116930442.0,13.196786180821215,22.321817792217168,23.020005601080584
2023-07-06,95700,95700,92000,92200,168773,-0.034554973821989576,0.0,0.0,0.0,870.53,-0.0232,1309.219970703125,0.004796733724129698,3640.6140775307103,87860.6509902743,96405.0,104949.3490097257,17.725945769878535,0.25393093170623,39.54706520227355,-2790.8886615215597,94.0162804880224,-2884.904942009582,40.02765752765752,39.68296551629884,116761669.0,12.677659866550272,20.70139403025309,23.31089018735145
2023-07-07,92300,93400,91100,91100,126827,-0.01193058568329719,0.0,0.0,0.0,867.27,-0.0037,1309.219970703125,0.004796733724129698,3544.8559291356596,88971.90686340946,95500.0,102028.09313659054,13.671399238933073,0.16299500421205626,37.93440581352946,-2867.456662171855,13.958623870181782,-2881.4152860420368,27.91456228956228,38.0795487045487,116634842.0,12.47391060292856,19.741991624920527,24.044044153397188
2023-07-10,91100,91700,87800,89600,226717,-0.016465422612513714,0.0,0.0,0.0,860.35,-0.008,1299.5400390625,0.0016726484761322435,3570.223362768827,88605.74964609,94875.0,101144.25035391,13.215811022735178,0.07929579278086309,35.79108812222479,-3014.42638732896,-106.4088810295384,-2908.0175062994217,15.069444444444429,27.67055475388808,116408125.0,13.19005256484264,18.201596458850524,28.77020359175129
2023-07-11,89600,92800,89500,92100,151891,0.02790178571428581,0.0,0.0,0.0,878.73,0.021400000000000002,1291.510009765625,-0.006179131889362921,3550.921693999625,88689.730441101,94440.0,100190.269558899,12.177614483055914,0.29653127770517623,41.70306118145277,-2895.790971001028,9.781228238715357,-2905.5721992397434,20.069444444444432,21.01781705948372,116560016.0,13.434754121114624,19.206058639757636,26.86040422868909
2023-07-12,92100,93000,89800,91100,164512,-0.010857763300760048,0.0,0.0,0.0,879.88,0.0013,1274.699951171875,-0.013015817505588334,3525.855858713938,88534.22121766588,94040.0,99545.77878233412,11.709440200625522,0.23300779814898265,40.11210836165587,-2849.614608111602,44.76607290251286,-2894.380681014115,28.523391812865487,21.220760233918117,116395504.0,13.584365714248381,18.366153393879323,25.11911893156497
2023-07-13,91100,92000,90200,90400,163983,-0.007683863885839748,0.0,0.0,0.0,893.07,0.015,1266.8299560546875,-0.006173998131836722,3402.5804402343706,88506.32167128347,93575.0,98643.67832871653,10.833402786463331,0.18680198326927958,38.9907769751103,-2836.8027613109152,46.06233576256,-2882.865097073475,32.64619883040935,27.07967836257309,116231521.0,13.723290765015442,17.67216169531704,24.169956652461153
2023-07-14,90900,91700,88900,91400,229665,0.01106194690265494,0.0,0.0,0.0,896.28,0.0036,1266.8299560546875,-0.006173998131836722,3359.53898021763,88746.40788087026,93185.0,97623.59211912974,9.526409012458526,0.29892272683641186,41.50644399469438,-2714.6646732327645,134.5603390725687,-2849.225012305333,33.33333333333332,31.500974658869392,116461186.0,14.248274338906407,16.620102957533188,25.495056013247158
2023-07-17,91100,100200,89400,98400,1408986,0.07658643326039383,0.0,0.0,0.0,898.29,0.0022,1265.449951171875,-0.0022785804487114314,3891.000481630657,88645.85347137996,93215.0,97784.14652862004,9.803457659432581,1.0673926156145794,55.377128638958105,-2029.6315310264472,655.674785023109,-2685.3063160495562,50.24900962082625,38.742847261522975,117870172.0,14.458658109146171,28.92877874898128,20.44041396639028
2023-07-18,97400,97400,93200,93500,420291,-0.04979674796747968,0.0,0.0,0.0,914.14,0.0176,1264.93994140625,-0.0004030264216713375,3984.5004472284672,88670.22523093788,93110.0,97549.77476906212,9.536622852673435,0.5439211469371886,46.9791010122539,-1860.678140055359,659.7025407953579,-2520.380680850717,56.448783248443675,46.67704206753442,117449881.0,14.65401446722595,26.232085623653276,18.534992230467047
2023-07-19,94000,97400,91800,95400,516935,0.02032085561497321,0.0,0.0,0.0,923.72,0.0105,1265.0899658203125,0.00011860200563806877,4099.893272426434,88716.06840765355,93255.0,97793.93159234645,9.73445197007441,0.7362890865789763,50.13678966240874,-1555.5359888380917,771.8757536101002,-2327.411742448192,64.24731182795698,56.981701565742306,117966816.0,14.358800489316328,23.6727911366406,19.165741114884398
2023-07-20,95000,99000,93000,97900,347568,0.026205450733752578,0.0,0.0,0.0,931.6,0.0085,1278.4000244140625,0.010521037201587147,4235.615181538831,88598.5108742016,93300.0,98001.4891257984,10.078218919181989,0.9892067041863929,54.01729121527544,-1099.307397555749,982.4834759139544,-2081.7908734697035,62.90322580645161,61.199773627617425,118314384.0,14.503223714642644,23.97571986313605,17.226497652674503
2023-07-21,96600,105000,95700,98700,1458720,0.008171603677221695,0.0,0.0,0.0,934.58,0.0032,1278.4000244140625,0.010521037201587147,4597.356954286058,88267.61559783059,93485.0,98702.38440216941,11.16197122997146,0.9997714944898043,55.21829105654163,-665.5179611088097,1133.0183298887152,-1798.536290997525,68.70467616904226,65.28507126781695,119773104.0,15.886559289440907,29.83352358169187,14.737390017214606
2023-07-24,101000,104900,99400,104100,1014649,0.054711246200607855,0.0,0.0,0.0,929.9,-0.005,1280.530029296875,-0.003982417469731714,4711.83145755134,87077.4142734182,94040.0,101002.5857265818,14.80771103058657,1.222432756669183,62.36393074799919,112.69903851325216,1528.9882636086218,-1416.2892250953696,79.86371592898223,70.49053930149203,120787753.0,17.171085180325008,27.029520693690586,13.352247425635834
2023-07-25,104900,104900,99500,99600,542145,-0.043227665706051854,0.0,0.0,0.0,939.96,0.0108,1274.1199951171875,-0.005005766388162858,4760.98635344053,86936.83243103749,94310.0,101683.16756896251,15.636024958037348,0.8587332005221443,54.55206009113302,362.1545335047267,1422.7550068800772,-1060.6004733753505,75.58139534883719,74.71659581562056,120245608.0,18.363859221860242,24.839707177415274,12.270506753403538
2023-07-26,100800,101000,92300,93000,820997,-0.0662650602409639,0.0,0.0,0.0,900.63,-0.0418,1275.1700439453125,0.0008241365272887435,5042.344471051921,86954.51291495256,94320.0,101685.48708504744,15.618081181186259,0.41039289155229725,45.541617571118124,26.974029198856442,870.0596020593656,-843.0855728605092,64.53488372093021,73.32666499958322,119424611.0,17.18934439440833,21.778412211435896,20.95760224986832
2023-07-27,92500,100900,92500,95500,894477,0.026881720430107503,0.0,0.0,0.0,883.79,-0.0187,1283.8800048828125,0.006830430952213806,5282.177008833926,87310.78150835095,94540.0,101769.21849164905,15.293459893482233,0.5663972185312257,48.97927315218673,-36.50897593195259,645.2612775428454,-681.770253474798,47.86821705426356,62.66149870801032,120319088.0,16.09872348320298,19.304612619902294,18.577038075496414
2023-07-28,97900,101200,95600,99800,702301,0.04502617801047126,0.0,0.0,0.0,913.74,0.0339,1283.8800048828125,0.006830430952213806,5312.021508202932,87493.42969569497,94945.0,102396.57030430503,15.69660393765871,0.8257702606117195,54.32040171164472,257.18962661150726,751.1679040690442,-493.97827745753693,47.56728778467908,53.32346285329095,121021389.0,15.165878097698316,18.2283974753631,17.15319061034035
2023-07-31,101500,117200,99800,113900,3612339,0.1412825651302605,0.0,0.0,0.0,935.97,0.024300000000000002,1277.9300537109375,0.00435404160573416,6175.448543331294,84790.84535587346,95910.0,107029.15464412654,23.186642986396702,1.3089643761498921,66.64935004607784,1609.1507582155173,1682.5032285384434,-73.35247032292608,66.93617594311445,54.12389359401902,124633728.0,17.040300347367612,33.06625413268551,13.700977330080184
2023-08-01,115200,119900,112600,119000,1943909,0.04477611940298498,0.0,0.0,0.0,939.67,0.004,1289.050048828125,0.008701567886987727,6255.773647379058,82132.02950997697,97110.0,112087.97049002303,30.847431757847858,1.2307398560633145,69.82205155867496,3056.8792714868614,2504.18539344783,552.6938780390313,84.37928672080886,66.29425014953414,126577637.0,19.06161283142997,33.392996234626864,12.558979323264182
2023-08-02,122300,126600,114000,115300,2082341,-0.031092436974789917,0.0,0.0,0.0,909.76,-0.0318,1295.3699951171875,0.004902793568650088,6708.9326725662695,81186.21863686299,98100.0,115013.78136313701,34.482734685294616,1.0084611072686205,64.99148981667311,3861.1465765115718,2646.7621587780322,1214.3844177335395,85.15417400244279,78.82321222212202,124495296.0,21.53212581718143,36.04668902227092,10.874198458320103
2023-08-03,115300,120100,109900,111300,1106952,-0.034692107545533424,0.0,0.0,0.0,920.32,0.0116,1296.4000244140625,0.0007951622322253105,6958.294624525822,81439.27123278743,99055.0,116670.72876721257,35.56757108114193,0.8475587119276926,60.1468564424825,4128.180543963856,2331.0369009842525,1797.1436429796029,75.33142237814094,81.6216277004642,123388344.0,22.826738478583902,32.272403923209644,13.944359343009948
2023-08-04,111500,135400,109200,134000,4988648,0.20395327942497743,0.0,0.0,0.0,918.43,-0.0021,1296.4000244140625,0.0007951622322253105,8332.702151345406,78320.22727385606,101200.0,124079.77272614394,45.21694214652953,1.216790336875168,72.62024657460849,6101.176609130576,3443.226372920779,2657.9502362097974,75.2288279221875,78.5714747675904,128376992.0,25.183675438145382,38.139674182862755,10.812617440947328
2023-08-07,134000,153400,130600,141000,6556908,0.052238805970149294,0.0,0.0,0.0,898.22,-0.022000000000000002,1307.75,0.0036068846136045885,9366.080569106449,75717.18552444335,103770.0,131822.81447555666,54.067292041161515,1.163569782497933,75.19812968404229,8135.8467273195565,4382.317192887807,3753.529534431749,78.51002947925112,76.35675992652652,134933900.0,28.171918953834137,45.2353044640504,8.932522592043
2023-08-08,139500,144900,134400,144500,2466912,0.024822695035461084,0.0,0.0,0.0,892.34,-0.006500000000000001,1316.6700439453125,0.00682090915336464,9447.074814170273,73770.19619924117,106390.0,139009.80380075885,61.3211839472861,1.0841543412212895,76.39485649537593,9916.44756946397,4930.334428025776,4986.113141438193,87.36427863892239,80.36771201345367,137400812.0,30.946716504116555,41.64408929793895,8.223372714878545
2023-08-09,145100,149200,140100,142800,1752101,-0.0117647058823529,0.0,0.0,0.0,908.98,0.018600000000000002,1313.6400146484375,-0.0023012821707371067,9422.283756015255,73539.09306931737,108975.0,144410.90693068263,65.03492898496468,0.9772701326110578,74.51417586544169,11062.884724198593,4861.41726620832,6201.467457990273,82.65174541770284,82.8420178452921,135648711.0,33.67786650086294,42.03100480218684,7.656080070857009
2023-08-10,141500,147400,138000,138000,1475952,-0.03361344537815125,0.0,0.0,0.0,911.29,0.0025,1318.3299560546875,0.0035701876876101934,9420.692059157023,74851.16595479318,111355.0,147858.83404520684,65.56299051718707,0.8649616635748792,69.3247841125226,11452.111728914359,4200.515416739268,7251.59631217509,80.96017457719584,83.65873287794035,134172759.0,35.810872165569464,39.03538438143348,8.702658075250879
2023-08-11,139200,147000,135400,137000,1787986,-0.007246376811594235,0.0,0.0,0.0,912.2,0.001,1318.3299560546875,0.0035701876876101934,9576.35691207438,76707.65105643243,113635.0,150562.34894356757,64.9929140556476,0.8163644381256074,68.25824661523097,11546.78118584078,3436.1478989325515,8110.633286908229,76.86852154937259,80.16014718142377,132384773.0,37.29414778546688,35.657940902799275,9.888981312987053
2023-08-14,135800,141000,134600,139000,863553,0.014598540145985384,0.0,0.0,0.0,901.68,-0.0115,1334.739990234375,0.0038582779456608485,9349.474275497638,77857.57877082861,115665.0,153472.4212291714,65.37400463263977,0.808603433417924,69.27631190274616,11648.909322340507,2830.620828345822,8818.288493994685,74.79541734860882,77.54137115839241,133248326.0,38.51587788549864,33.91444469073347,10.01664715894404
2023-08-16,137200,137600,120100,121100,1736557,-0.1287769784172662,0.0,0.0,0.0,878.29,-0.0259,1343.3299560546875,0.0034285715327806443,10031.654684390665,80583.59711969382,117045.0,153506.40288030618,62.30322163322855,0.5556067468565536,52.91750014371554,10168.252912790835,1079.9715350369188,9088.281377753916,65.51768928878245,72.39387606225462,131511769.0,37.29505718314595,29.35044186438705,18.99312788320292
2023-08-17,119600,122000,118600,119600,852596,-0.012386457473162693,0.0,0.0,0.0,886.04,0.0088,1339.0799560546875,-0.0031637796662273843,9557.965064077047,83166.79827919361,118255.0,153343.2017208064,59.34328649242128,0.519165986486028,51.813341419588305,8772.65882653065,-252.49804097861306,9025.156867509262,54.972267692782914,65.09512477672472,130659173.0,35.95987875257676,28.60468014575829,19.631513659018676
2023-08-18,116900,118100,112800,114000,826566,-0.04682274247491636,0.0,0.0,0.0,877.32,-0.0098,1339.0799560546875,-0.0031637796662273843,9360.967559500115,85158.00005899357,119060.0,152961.99994100642,56.94943715942622,0.42537313419849854,47.80310696130437,7132.54768969967,-1514.0873422476743,8646.635031947344,38.32575394401449,52.93857030852661,129832607.0,33.97259610158614,27.120463722961013,23.038561551394245
2023-08-21,114400,115400,110300,111100,541500,-0.025438596491228038,0.0,0.0,0.0,888.71,0.013000000000000001,1339.739990234375,0.0004255966534192357,9056.612733821536,86853.57162285241,119680.0,152506.4283771476,54.85699929336161,0.36931261754365813,45.82510688243157,5534.938705690205,-2489.3570610057113,8024.295766695916,24.1045570656168,39.13419290080473,129291107.0,31.82335285412045,26.0295925783681,24.08360170983372
2023-08-22,112400,112900,108000,108900,466187,-0.01980198019801982,0.0,0.0,0.0,893.33,0.0052,1339.68994140625,-3.735712040386918e-05,8759.711824262855,87484.85856358877,119920.0,152355.1414364112,54.09463214878456,0.33012252279515114,44.326649311805596,4044.6759551906,-3183.695849204254,7228.371804394854,10.924519567331663,24.45161019232098,128824920.0,29.551289626520642,24.989563227494394,24.99679508772235
2023-08-23,109900,112400,107200,108200,495489,-0.006427915518824601,0.0,0.0,0.0,882.87,-0.011699999999999999,1327.780029296875,-0.008890051153831457,8505.446693958365,88787.52227723558,120350.0,151912.47772276442,52.45114702578218,0.3075246166235419,43.83548497880401,2775.1575500391627,-3562.5714034845532,6337.728953523716,2.815174517688103,12.614750383545518,128329431.0,27.54049796018467,23.89828159300889,24.57703604344126
2023-08-24,110000,114600,108000,112100,717002,0.03604436229205166,0.0,0.0,0.0,901.74,0.021400000000000002,1326.6199951171875,-0.0008736644279111472,8369.343358675625,92038.12623459758,121305.0,150571.87376540242,48.25336757001347,0.34274029276605533,47.336718557895736,2060.0060069713363,-3422.1783572419035,5482.18436421324,4.917647208396088,6.219113764471946,129046433.0,25.758868359111453,24.429739411463082,23.192660173630912
2023-08-25,109200,110000,106100,107800,418632,-0.038358608385370196,0.0,0.0,0.0,899.38,-0.0026,1326.6199951171875,-0.0008736644279111472,8200.104547341653,94382.12789629525,121920.0,149457.87210370475,45.173674710801755,0.2436257974685634,44.07434652311997,1133.2062965111254,-3479.1824541616916,4612.388750672817,5.454881036276365,4.395900920786847,128627801.0,23.992625253557797,23.15294004155838,23.635546852389325
2023-08-28,109400,115300,109000,115300,600855,0.06957328385899819,0.0,0.0,0.0,909.38,0.0111,1322.8199462890625,-0.0005968820658981411,8150.097079674391,96871.79531893843,122695.0,148518.20468106156,42.093328466623035,0.35681482814905235,50.484311416435645,992.4577336547081,-2895.944813614487,3888.402547269195,11.848616200313154,7.407048148328531,129228656.0,22.898368797400103,26.276066290455855,22.081957983973027
2023-08-29,116200,118900,113400,117700,465318,0.020815264527320076,0.0,0.0,0.0,916.24,0.0075,1321.0699462890625,-0.0013229313671216936,7960.80443112622,97268.34330947927,122885.0,148501.65669052073,41.69208071045405,0.398796317125984,52.36578555298212,1062.3275749078894,-2260.859977889045,3323.187552796934,17.284647042376477,11.529381426321995,129693974.0,22.31053421627169,28.209482130406958,20.992237089894004
2023-08-30,118000,119800,115400,116600,507959,-0.009345794392523366,0.0,0.0,0.0,923.81,0.0083,1323.030029296875,0.0014837087266412752,7706.461257474347,97054.35823438084,122765.0,148475.64176561916,41.88594756749752,0.3801080102122543,51.40173603092023,1017.2133186258288,-1844.7793873368846,2861.9927059627134,24.56119653414079,17.89815325894347,129186015.0,21.870548133795612,27.893219486505416,20.136129466975174
2023-08-31,116600,151500,115500,151500,6053300,0.29931389365351624,0.0,0.0,0.0,928.4,0.005,1324.6400146484375,0.0012168925239119943,9727.428310511896,96256.67554391679,124575.0,152893.3244560832,45.463896377416354,0.9753988895380443,70.16730227616776,3754.320800813657,713.862475880755,3040.458324932902,50.77929398193661,30.87504585281795,135239315.0,23.840643184291075,43.79702725085194,14.81317904508304
2023-09-01,155400,170800,155300,162800,8008123,0.07458745874587458,0.0,0.0,0.0,919.74,-0.009300000000000001,1324.6400146484375,0.0012168925239119943,10411.183431189616,95019.17368009343,127150.0,159280.82631990657,50.5400335350477,1.0547631991324347,73.70737773982856,6757.418448672339,2973.568098991549,3783.85034968079,71.01965612693088,48.78671554766942,143247438.0,26.415969201058807,51.239006632431334,12.851728117546063
2023-09-04,160300,174000,160100,162500,3471270,-0.0018427518427518441,0.0,0.0,0.0,919.16,-0.0006,1317.949951171875,0.00037192039902778085,10660.384614676073,93010.86778789619,128575.0,164139.1322121038,55.32044676197365,0.9769552620836064,73.45815509322017,9009.333489602403,4180.3865119372895,4828.946977665113,90.23285599712882,70.67726870199876,139776168.0,28.909260384225764,48.61097097673821,11.654779740843304
2023-09-05,163000,178800,162700,175200,3814479,0.07815384615384624,0.0,0.0,0.0,921.48,0.0025,1331.72998046875,0.010455654468989772,11063.214285056354,89578.57421733026,130285.0,170991.42578266974,62.488276904739216,1.0516942243934617,77.00312474779415,11684.089336603414,5484.113887150641,6199.975449452773,88.58223701501053,83.27824971302341,143590647.0,31.374607883862502,46.59425646636335,10.428238049994974
2023-09-06,172100,183700,165800,175500,3000205,0.001712328767123239,0.0,0.0,0.0,917.95,-0.0038,1333.4599609375,0.0012990474751803927,11551.556121838043,86936.5690697325,131835.0,176733.4309302675,68.11306698565252,0.9862642089633026,77.08099639562633,13670.475378138653,5976.399942948704,7694.0754351899495,89.1814870561733,89.33219335610421,146590852.0,33.811154527834034,44.46691666952293,9.273999860747146
2023-09-07,176000,199000,176000,190000,4218091,0.0826210826210827,0.0,0.0,0.0,906.36,-0.0126,1334.02001953125,0.00042000405723197076,12405.016398849612,82753.9862075017,134195.0,185636.0137924983,76.66606623569925,1.0424173814410527,80.51527985964056,16227.667001812835,6826.873253298309,9400.793748514527,91.59776545371966,89.78716317496783,150808943.0,36.46655237087967,47.25972381573511,8.019098561602615
2023-09-08,190500,214000,186000,212000,4641087,0.11578947368421044,0.0,0.0,0.0,914.18,0.0086,1334.02001953125,0.00042000405723197076,13518.943798931783,76256.97683247781,137895.0,199533.0231675222,89.39848894814487,1.101130569994065,84.34759237323836,19801.21978957107,8320.340832845235,11480.878956725835,92.63052839629518,91.13659363539603,155450030.0,39.230761824361664,48.19348089758526,6.8327486986442
2023-09-11,220000,242000,202000,212500,4986965,0.002358490566037652,0.0,0.0,0.0,912.55,-0.0018,1320.43994140625,-0.011143400444339147,15410.447813293798,71990.27267561962,141670.0,211349.72732438036,98.36906518582673,1.0082539981124263,84.4225808028703,22415.242973261193,8747.491213228286,13667.751760032907,88.91715263232884,91.0484821607812,160436995.0,42.195815022854084,52.236474394430104,5.56593676848454
2023-09-12,209500,214500,191800,195800,2886930,-0.07858823529411763,0.0,0.0,0.0,898.04,-0.0159,1324.0999755859375,0.0027718293463536714,15931.13011234424,70973.69876040812,144510.0,218046.30123959188,101.77330460119282,0.8487393242209027,72.01304747882402,22875.628738565312,7366.301582825923,15509.32715573939,80.81456976374392,87.45408359745596,157550065.0,43.903965926153425,46.9199832568555,9.57270675302548
2023-09-13,194100,196500,186200,189000,1830163,-0.03472931562819204,0.0,0.0,0.0,882.72,-0.0171,1329.77001953125,0.0042821871836402625,15528.90653289108,72753.48704117793,147905.0,223056.51295882207,101.62132849981012,0.7734143224935289,67.65234171423346,22433.188768492313,5539.089290202337,16894.099478289976,68.43267108167768,79.38813115925014,155719902.0,44.94814433056381,44.69705133988961,11.695021213418448
2023-09-14,190400,201000,181900,198600,2191113,0.050793650793650835,0.0,0.0,0.0,899.47,0.019,1327.06005859375,-0.0020379170064724894,15783.984637684574,74789.43116410545,151855.0,228920.56883589455,101.49888885567752,0.8032807043800587,70.37935416691158,22596.710857255704,4562.0891031725805,18034.621754083124,64.79119063294732,71.34614382612297,157911015.0,46.030395710614414,42.870092423444575,10.684164276087081
2023-09-15,197500,199000,180000,181800,2067863,-0.0845921450151057,0.0,0.0,0.0,899.03,-0.0005,1327.06005859375,-0.0020379170064724894,16013.700020707103,79180.0678696155,155245.0,231309.9321303845,97.99340671890816,0.6745548129490311,60.730536028196944,21127.143139252614,2474.017108135591,18653.126031117023,60.51911243071967,64.58099138178154,155843152.0,46.84097883661343,39.236900866071885,10.626182132097668
2023-09-18,179000,185400,177200,178200,901082,-0.01980198019801982,0.0,0.0,0.0,891.29,-0.0086,1329.6600341796875,0.0009334323432008684,15455.578590656594,84732.0096388158,158600.0,232467.9903611842,93.1500508968275,0.6326691027071675,58.86807754977685,19447.827768859832,635.7613901942459,18812.066378665586,56.7205522497484,60.676951771138455,154942070.0,47.29840495705935,37.74995469776043,11.51751682020547
2023-09-19,178200,179200,169700,172900,1003400,-0.02974186307519644,0.0,0.0,0.0,883.89,-0.0083,1328.530029296875,-0.0008498449631973992,15030.180119895409,91355.69575898984,161800.0,232244.30424101016,87.07577780100144,0.578785645763664,56.138482594560934,17487.705153664778,-1059.4889800006458,18547.194133665424,49.38957658925329,55.54308042324045,153938670.0,46.952231564963505,36.045647731148755,14.561789767312685
2023-09-20,176800,178800,168400,175000,1038895,0.012145748987854255,0.0,0.0,0.0,882.72,-0.0013,1332.3399658203125,0.0028677835196950774,14699.452968474308,98973.28933670647,165140.0,231306.71066329355,80.13408097770805,0.5745087665773138,56.98946639463616,15920.227832316392,-2101.5730410792276,18021.80087339562,39.23419311729041,48.44810731876402,154977565.0,46.498749707244485,34.224031175524274,14.457594375892146
2023-09-21,172600,174600,164000,164000,791229,-0.06285714285714283,0.0,0.0,0.0,860.68,-0.025,1341.1700439453125,0.0066274962483492406,14435.206327869,106182.50939238933,167735.0,229287.49060761067,73.39254253150585,0.4696600416723171,51.367547855488795,13633.227334595344,-3510.858831040223,17144.086165635566,24.286476273838975,37.63674866012755,154186336.0,45.62409304387135,32.36120292086848,15.847878140082246
2023-09-22,159400,175900,159300,166600,2054205,0.01585365853658538,0.0,0.0,0.0,857.35,-0.0039000000000000003,1341.1700439453125,0.0066274962483492406,14589.83444730693,115575.53085555178,170675.0,225774.46914444823,64.56653774067463,0.4630214223179081,52.55881946453963,11893.460821171786,-4200.500275571025,16093.96109674281,12.103673534283173,25.20811430847085,156240541.0,44.33831972585464,29.731211419268167,16.860937823237325
2023-09-25,167200,169400,154600,164800,1061857,-0.010804321728691502,0.0,0.0,0.0,839.17,-0.0212,1338.449951171875,0.0028396122571519022,14604.846272499291,124108.44619101062,173150.0,222191.55380898938,56.64632262083671,0.41486811335013785,51.61616144179053,10251.268130356504,-4674.154373109046,14925.42250346555,8.41982372119421,14.936657843105449,155178684.0,42.68403704883002,27.579176594686277,17.939142159870077
2023-09-26,168000,173900,160100,164500,1041110,-0.00182038834951459,0.0,0.0,0.0,827.82,-0.013500000000000002,1353.75,0.011431169925127938,14547.357253035056,133262.0992707428,175490.0,217717.9007292572,48.12570599949536,0.3698727640942653,51.450534155173415,8823.894732933055,-4881.222216425998,13705.116949359053,10.608265840986443,10.377254365487937,154137574.0,41.426567274720824,27.91997174386731,16.723603942661992
